FMID,MarketName,street,city,County,State,zip,Season1_Start_Date,Season1_End_Date,Season1Time,Season2_Start_Date,Season2_End_Date,Season2Time,Season3_Start_Date,Season3_End_Date,Season3Time,Season4_Start_Date,Season4_End_Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1000841,DOWNTOWN DENISON FARMERS MARKET,400 WEST CHESTNUT,DENISON,GRAYSON,TEXAS,75020,04/27/2013,10/26/2013,Wed: 3:00 PM-6:00 PM;Sat: 9:00 AM-12:00 PM;,,,,,,,,,,-96.540384,33.754246,Private business parking lot,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2014-04-21T15:20:25Z
1001616,DOWNTOWN DOWNERS GROVE MARKET,MAIN STREET TRAIN STATION ON BURLINGTON AVENUE,DOWNERS GROVE,DUPAGE,ILLINOIS,60515,05/11/2013,10/19/2013,Sat: 7:00 AM-12:30 PM;,,,,,,,,,,-88.008889,41.795248,Local government building grounds,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/10/2013 12:30:30 PM
1012192,DOWNTOWN EL CAJON FARMERS MARKET,201 E MAIN STREET,EL CAJON,SAN DIEGO,CALIFORNIA,92020,07/07/2016,08/25/2016,Thu: 3:00 PM-7:00 PM;,09/01/2016,12/01/2016,Thu: 3:00 AM-6:00 PM;,01/01/2016,05/26/2016,Thu: 3:00 PM-6:00 PM;,,,,-116.960239,32.794701,,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,2016-07-01T15:03:19Z
1003413,DOWNTOWN ELGIN HARVEST MARKET,200 NORTH GROVE AVENUE,ELGIN,KANE,ILLINOIS,60120,06/02/2016,10/06/2016,Thu: 9:00 AM-2:00 PM;,,,,,,,,,,-88.287334,42.041325,,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,2016-06-28T09:45:19Z
1010769,DOWNTOWN EVANSTON FARMERS MARKET,OAK AT UNIVERSITY,EVANSTON,COOK,ILLINOIS,60201,05/09/2015,11/07/2015,Sat: 7:30 AM-1:00 PM;,,,,,,,,,,-87.686121,42.050912,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,2015-01-12T11:48:51Z
1008853,DOWNTOWN EVANSVILLE FARMERS MARKET,SECOND  AND  SYCAMORE,"EVANSVILLE,IN",VANDERBURGH,INDIANA,47713,05/16/2014,09/26/2014,Fri: 8:00 AM-1:00 PM;,,,,,,,,,,-87.573958,37.971315,Local government building grounds,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,2014-03-31T16:21:20Z
1004470,DOWNTOWN FARMERINGTON FARMERS MARKET,109 SPRUCE STREET,FRAMINGTON,DAKOTA,MINNESOTA,55024,,,,,,,,,,,,,-93.1478,44.6383,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1000140,DOWNTOWN FARMERS AND PRODUCE MARKET,MONROE STREET  AND  PARK AVENUE,TALLAHASSEE,LEON,FLORIDA,32302,,,,,,,,,,,,,-84.2807,30.4422,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1001931,DOWNTOWN FARMERS MARKET,,EAU CLAIRE,,WISCONSIN,54703,,,,,,,,,,,,,-91.5051,44.8018,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-22T19:35:16Z
1002400,DOWNTOWN FARMERS MARKET,201 S 4TH STREET,MURRAY,CALLOWAY,KENTUCKY,42071,05/21/2016,10/29/2016,Sat: 7:00 AM-12:00 PM;,,,,,,,,,,-88.302484,36.609872,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,2016-06-27T16:09:59Z
1010080,DOWNTOWN FARMERS MARKET,4TH  AND  MAIN STREET,WALLA WALLA,WALLA WALLA,WASHINGTON,99362,05/03/2014,10/25/2014,Sat: 9:00 AM-1:00 PM;,06/05/2014,09/25/2014,Thu: 4:00 PM-7:30 PM;,,,,,,,-118.341568,46.066187,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,2014-08-06T11:18:40Z
1002635,DOWNTOWN FARMERS MARKET,205 NORTH 5TH STREET,ZANESVILLE,MUSKINGUM,OHIO,43701,,,,,,,,,,,,,-82.0066,39.9439,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-30T15:43:00Z
1006820,DOWNTOWN FARMERS MARKET SPONSORED BY WEST LIBERTY CHAMBER OF COMMERCE,SPENCER STREET,WEST LIBERTY,MUSCATINE,IOWA,52776,05/04/2016,10/26/2016,Wed: 4:00 PM-7:00 PM;,,,,,,,,,,-91.261947,41.569958,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2016-07-18T14:50:51Z
1002946,DOWNTOWN FARMERS MARKET  RACINE,CORNER OF STATE AND ERIE ST,RACINE,RACINE,WISCONSIN,53406,,,,,,,,,,,,,-87.7881,42.7311,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-15T16:15:00Z
1000039,DOWNTOWN FARMERS MARKET ARTS  AND  CRAFTS MERCADO,SOUTH LAWN OF THE MAIN LIBRARY,TUCSON,PIMA,ARIZONA,85719,,,,,,,,,,,,,-110.972,32.2235,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1016894,DOWNTOWN FARMERS MARKET AT ANCESTOR SQUARE,ST GEORGE BLVD AND MAIN ST,ST. GEORGE,WASHINGTON,UTAH,84770,05/13/2017,10/28/2017,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-113.583355,37.110298,,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2017-04-03T15:29:52Z
1002184,DOWNTOWN FARMERS MARKET AT RIVERSIDE,5TH AT MAIN ST,RIVERSIDE,RIVERSIDE,CALIFORNIA,92522,,,Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-117.372487,33.984884,Closed-off public street,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-26T17:17:02Z
1004902,DOWNTOWN FARMERS MARKET I,600 W ROSEDALE,FORT WORTH,TARRANT,TEXAS,76141,,,,,,,,,,,,,-97.3308,32.7332,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1001987,DOWNTOWN FARMERS MARKET I,MUNCIPALE PARKING LOT ON FRANKLIN ST FROM FUNERAL HOME,DOBSON,SURRY,NORTH CAROLINA,27017,,,,,,,,,,,,,-80.498,36.2434,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004901,DOWNTOWN FARMERS MARKET II,4800 S HULEN STREET,FORT WORTH,TARRANT,TEXAS,76141,,,,,,,,,,,,,-97.3962,32.6769,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1006931,DOWNTOWN FARMERS MARKET II,CORNER OF CHURCH  AND  MAIN ST,LAURINBURG,RUTHERFORD,NORTH CAROLINA,28353,,,,,,,,,,,,,-79.4628,34.7742,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004900,DOWNTOWN FARMERS MARKET III,8101 CAMP BOWIE,FORT WORTH,TARRANT,TEXAS,76141,,,,,,,,,,,,,-97.4555,32.7235,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1010854,DOWNTOWN FARMERS MARKET,CORNER OF LAKE AVENUE  AND  SUPERIOR STREET,DULUTH,ST. LOUIS,MINNESOTA,55802,07/14/2015,09/29/2015,Tue: 11:00 AM-1:00 PM;,,,,,,,,,,-92.098221,46.786855,,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2015-02-25T10:54:01Z
1012608,DOWNTOWN FARMERS MARKET  DES MOINES,COURT AVENUE AND 3RD STREET,DES MOINES,POLK,IOWA,50309,05/07/2016,09/24/2016,Sat: 7:00 AM-12:00 PM;,10/01/2016,10/29/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-93.6204386,41.5853202,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,2016-07-14T15:38:01Z
1006081,"DOWNTOWN FARMERS MARKET OF FORT PIERCE, INC",101 MELODY LANE,FORT PIERCE,ST. LUCIE,FLORIDA,34950,01/01/2014,12/31/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-80.321655,27.448944,Local government building grounds,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,2014-04-22T21:16:13Z
1011952,DOWNTOWN FARMERS MARKET VICTORIA,101 N MAIN ST,VICTORIA,VICTORIA,TEXAS,77901,04/09/2016,11/19/2016,Sat: 9:00 AM-1:00 PM;,10/01/2016,07/21/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,-97.006456,28.799726,,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,2016-07-08T11:08:14Z
1002706,DOWNTOWN FESTIVAL MARKET,2ND AVE N  AND  BROADWAY ON THE US BANK,FARGO,CASS,NORTH DAKOTA,,,,,,,,,,,,,,-96.788,46.8744,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1012243,DOWNTOWN FOND DU LAC FARMERS MARKET  SATURDAY,MAIN STREET FROM WESTERN AVE TO SHEBOYGAN ST,FOND DU LAC,FOND DU LAC,WISCONSIN,54935,05/13/2017,10/28/2017,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-88.446973,43.775364,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,2016-12-16T09:31:43Z
1012256,DOWNTOWN FOND DU LAC FARMERS MARKET  WEDNESDAY,MAIN STREET PLAZA,FOND DU LAC,FOND DU LAC,WISCONSIN,54935,06/01/2016,10/26/2016,Wed: 11:00 AM-3:00 PM;,06/07/2017,10/25/2017,Wed: 11:00 AM-3:00 PM;,,,,,,,-88.447092,43.777853,,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,2016-12-16T09:34:49Z
1016834,DOWNTOWN FORNEY ARTISAN  AND  FARMERS MARKET,210 E BROAD ST,FORNEY,KAUFMAN,TEXAS,75126,03/11/2017,11/11/2017,Sat: 9:00 AM-2:00 PM;,,,,,,,,,,-96.4694,32.7478614,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,2017-02-15T14:01:53Z
1005420,DOWNTOWN GAINESVILLE MARKET ON THE SQUARE,MAIN STREET AND SPRING STREET,GAINESVILLE,HALL,GEORGIA,30501,05/31/2013,10/04/2013,Fri: 2:30 PM-6:30 PM;,,,,,,,,,,-83.8271383,34.2988379,Other,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2014-04-01T10:14:02Z
1004884,DOWNTOWN GAYLORD FARMERS MARKET,100 COURT STREET,GAYLORD,OTSEGO,MICHIGAN,49735,05/16/2015,05/16/2015,Wed: 8:00 AM-2:00 PM;Sun: 8:00 AM-2:00 PM;,11/07/2015,03/26/2016,Sun: 9:00 AM-1:00 PM;,,,,,,,-84.6758757,45.0273917,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,2015-03-20T08:20:34Z
1010525,DOWNTOWN GREEN BAY FARMERS MARKET,200 S WASHINGTON ST,GREEN BAY,BROWN,WISCONSIN,54301,05/27/2017,10/28/2017,Sat: 7:00 AM-12:00 PM;,,,,,,,,,,-88.016981,44.513104,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,2017-06-21T15:43:38Z
1008125,DOWNTOWN GREENVILLE FARMERS MARKET,CORNER OF 4TH AND BROADWAY,GREENVILLE,DARKE,OHIO,45331,06/06/2015,10/10/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-84.6314568,40.1007398,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,2015-04-28T13:35:04Z
1000453,DOWNTOWN HAMPTON FARMERS MARKET,,HAMPTON,,VIRGINIA,,,,,,,,,,,,,,-76.3232,37.0125,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-10T13:52:24Z
1009235,DOWNTOWN HAYS MARKET,107 WEST 10TH ST,HAYS,,KANSAS,67601,,,,,,,,,,,,,-99.3309,38.8718,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1012292,DOWNTOWN HENDERSON FARMERS MARKET,,HENDERSON,CLARK,NEVADA,,01/01/2016,12/31/2016,Thu: 9:00 AM-4:00 PM;Fri: 9:00 AM-4:00 PM;,,,,,,,,,,-114.9817213,36.0395247,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,2016-07-07T09:20:16Z
1008778,DOWNTOWN HICKORY FARMERS MARKET,220 UNION SQUARE,HICKORY,CATAWBA,NORTH CAROLINA,28601,04/06/2013,11/02/2013,Mon: 4:00 PM-7:00 PM;Wed: 10:00 AM-3:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-81.340927,35.732301,Local government building grounds,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,2013-06-28T15:19:54Z
1001128,"DOWNTOWN HOUMA FARMERS, FISHERMEN AND ARTISANS MARKET",7910 WEST PARK AVENUE,HOUMA,TERREBONNE,LOUISIANA,70360,January,December,Sat:8:00 AM - 12:00 PM;,,,,,,,,,,-90.7437249,29.6086166,Local government building grounds,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012-05-17T09:52:59Z
1007294,DOWNTOWN INDIANA FARMERS MARKET,8TH AND CHURCH ST,INDIANA,INDIANA,PENNSYLVANIA,15701,,,,,,,,,,,,,-79.1547,40.6216,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1003252,DOWNTOWN JACKSON GRAND RIVER FARMERS MARKET,117 W LOUIS GLICK HWY,JACKSON,JACKSON,MICHIGAN,49201,06/04/2013,11/02/2013,Tue: 8:00 AM-1:00 PM;Fri: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-84.40602,42.248764,Private business parking lot,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-11T15:00:03Z
1008690,DOWNTOWN JAMESTOWN FARMERS MARKET,CHERRY STREET,JAMESTOWN,CHAUTAUQUA,NEW YORK,14701,06/04/2015,10/29/2015,Thu: 12:00 PM-6:00 PM;,,,,,,,,,,-79.242358,42.095708,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,3/19/2015 12:46:40 PM
1003282,DOWNTOWN JOHNSTOWN FARMERS MARKET,MAIN STREET,JOHNSTOWN,CAMBRIA,PENNSYLVANIA,15901,May,October,Fri:9:00 AM - 2:00 PM;,,,,,,,,,,-78.918271,40.325608,Other,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,2012-05-01T08:53:46Z
1008415,DOWNTOWN KAUKAUNA FARMERS MARKET,101 CROOKS AVE,KAUKAUNA,OUTAGAMIE,WISCONSIN,54130,06/14/2014,10/18/2014,Sat: 7:30 AM-12:00 PM;,,,,,,,,,,-88.2709812,44.2771746,Local government building grounds,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,2014-04-01T15:54:08Z
1006656,DOWNTOWN LA CFM,650 W 5TH STREET,LOS ANGELES,LOS ANGELES,CALIFORNIA,,,,,,,,,,,,,,-118.254,34.0505,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1001809,DOWNTOWN LARAMIE FARMERS MARKET,207 GRAND AVE,LARAMIE,ALBANY,WYOMING,82070,July,September,Fri:3:00 PM - 7:00 PM;,,,,,,,,,,-105.5944156,41.3110764,Closed-off public street,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2012-09-07T20:17:29Z
1009182,DOWNTOWN LASALLE CANAL MARKET,FIRST AND MARQUETTE STREETS,LA SALLE,,ILLINOIS,61301,,,,,,,,,,,,,-89.0954,41.3281,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1003020,DOWNTOWN LAUREL FARMERS MARKET,CENTRAL AVE AND COMMERCE STREET,LAUREL,JONES,MISSISSIPPI,39440,"May 17, 2012","August 24, 2012",Thu:4:00 PM - 6:30 PM;,,,,,,,,,,-89.1311105,31.6925307,Closed-off public street,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-07T11:48:15Z
1006384,DOWNTOWN LEES SUMMIT FARMERS MARKET,113 SE DOUGLAS STREET,LEE'S SUMMIT,JACKSON,MISSOURI,64063,04/05/2014,11/29/2014,Wed: 7:00 AM-2:00 PM;Sat: 7:00 AM-2:00 PM;,,,,,,,,,,-94.37711,38.91425,Other,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2014-04-01T13:46:54Z
1007038,DOWNTOWN LIMA FARMERS MARKET,221 N MAIN ST SW CORNER OF TOWN SQ,LIMA,ALLEN COUNTY,OHIO,,,,,,,,,,,,,,-84.1048,40.7418,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1001047,DOWNTOWN LINCOLN FARMERS MARKET,F STREET BETWEEN 5TH AND 6TH STREETS,LINCOLN,PLACER,CALIFORNIA,95648,06/11/2015,08/27/2015,Thu: 5:00 PM-8:00 PM;,,,,,,,,,,-121.29161,38.892264,,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2015-03-31T15:41:36Z
1009757,DOWNTOWN MADISON FARMERS MARKET,2103 MAIN STREET  HISTORIC RED CABOOSE SITE,MADISON,MADISON,MISSISSIPPI,39110,05/13/2014,09/30/2014,Tue: 4:00 PM-8:00 PM;,,,,,,,,,,-90.1153638,32.4618086,Local government building grounds,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/4/2014 12:54:48 PM
1003030,DOWNTOWN MANHATTAN FARMERS MARKET INC I,5TH  AND  HUMBOLDT,MANHATTAN,RILEY,KANSAS,66502,,,,,,,,,,,,,-96.5635,39.1806,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-12T19:30:00Z
1003031,DOWNTOWN MANHATTAN FARMERS MARKET INC II,CICO PARK,MANHATTAN,RILEY,KANSAS,66503,,,,,,,,,,,,,-96.6197,39.2015,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1010225,DOWNTOWN MARKET GRAND RAPIDS,435 IONIA AVE SW,GRAND RAPIDS,KENT,MICHIGAN,49525,05/03/2014,05/31/2014,Sat: 9:00 AM-2:00 PM;,06/03/2014,09/30/2014,Tue: 9:00 AM-2:00 PM;Thu: 4:00 PM-7:00 PM;Sat: 9:00 AM-2:00 PM;,10/04/2014,11/29/2014,Sat: 9:00 AM-2:00 PM;,,,,-85.670847,42.954529,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,2014-05-23T14:47:36Z
1009372,DOWNTOWN MARKETPLACE,US 27 SOUTH OF I-10 (MONROE ST) AT PARK AVENUE,ALLAHASSEE,,FLORIDA,32302,,,,,,,,,,,,,-84.2807,30.4422,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1010780,DOWNTOWN MARQUETTE FARMERS MARKET,112 S THIRD ST,MARQUETTE,MARQUETTE,MICHIGAN,49855,05/20/2017,12/16/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-87.396111,46.542915,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,2/7/2017 12:45:20 PM
1011040,DOWNTOWN MCPHERSON FARMERS MARKET,214 E EUCLID ST,MCPHERSON,MCPHERSON,KANSAS,KS,05/30/2015,10/31/2015,Thu: 3:00 PM-7:00 PM;,,,,,,,,,,-97.66446,38.37133,,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2015-04-15T17:21:53Z
1011155,DOWNTOWN MEAD FARMERS MARKET,PO BOX 55,MEAD,WELD,COLORADO,80542,06/25/2017,09/24/2017,Sun: 10:00 AM-1:00 PM;,,,,,,,,,,-104.988845,40.229627,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,2017-02-26T18:00:03Z
1004635,DOWNTOWN MELBOURNE FARMERS MARKET,1900 SOUTH HARBOR CITY BLVD,MELBOURNE,BREVARD,FLORIDA,32940,January,December,Sat:10:00 AM - 4:00 PM;,,,,,,,,,,-80.603826,28.079208,Private business parking lot,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,2012-04-26T14:55:13Z
1001301,DOWNTOWN MIDDLETON FARMERS MARKET,TERRACE AVENUE,MIDDLETON,DANE,WISCONSIN,53562,05/07/2013,10/15/2013,Tue: 3:00 PM-6:30 PM;,,,,,,,,,,-89.516386,43.094525,Local government building grounds,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-17T20:26:53Z
1002546,DOWNTOWN MIDDLETOWN FARMERS MARKET,ERIE WAY FROM COTTAGE ST TO MONTGOMERY ST,MIDDLETOWN,ORANGE,NEW YORK,10940,06/07/2014,10/25/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-74.413365,41.448592,Closed-off public street,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,2014-03-17T10:35:32Z
1003977,DOWNTOWN NEWPORT FARMERS MARKET,CORNER MALCOLM AND HWY 69,NEWPORT,JACKSON,ARKANSAS,72112,06/01/2013,10/31/2013,Wed: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,,,,-91.2778566,35.6062953,Other,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2014-03-31T15:50:39Z
1018621,DOWNTOWN NOVATO COMMUNITY FARMERS MARKET,GRANT AVE BETWEEN 1ST AND 4TH STREETS,NOVATO,MARIN,CALIFORNIA,94947,05/02/2017,09/26/2017,Tue: 4:00 PM-8:00 PM;,,,,,,,,,,-122.57317,38.108127,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,2017-07-08T11:28:56Z
1009415,DOWNTOWN OWOSSO FARMERS MARKET,EXCHANGE STREET IN DOWNTOWN,OWOSSO,,MICHIGAN,48867,,,,,,,,,,,,,-84.1493,42.9987,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
